date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:51:22	13596/13596	---M--	200	added ('OK')	font/woff2	etag:%22351c-6401b6ac-d7b84f67a7691668;;;%22	https://bridgetrade.co.uk/assets/fonts/icons-fa/fa-regular-400.woff2	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/icons-fa/fa-regular-400.woff2	(from https://bridgetrade.co.uk/assets/css/vendor/icons-fa.min.css)
00:51:22	16800/16800	---M--	200	added ('OK')	application/font-woff	etag:%2241a0-6401b6ac-90a5f13b6fea61fd;;;%22	https://bridgetrade.co.uk/assets/fonts/icons-fa/fa-regular-400.woff	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/icons-fa/fa-regular-400.woff	(from https://bridgetrade.co.uk/assets/css/vendor/icons-fa.min.css)
00:51:23	34092/34092	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22852c-6401b6ac-5eec22e34b711db4;gz%22	https://bridgetrade.co.uk/assets/fonts/icons-fa/fa-regular-400.ttf	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/icons-fa/fa-regular-400.ttf	(from https://bridgetrade.co.uk/assets/css/vendor/icons-fa.min.css)
00:51:23	144322/144322	---M-Z	200	added ('OK')	image/svg+xml	etag:%22233c2-6401b6ac-fea648e497829a0f;gz%22	https://bridgetrade.co.uk/assets/fonts/icons-fa/fa-regular-400.svg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/icons-fa/fa-regular-400.svg	(from https://bridgetrade.co.uk/assets/css/vendor/icons-fa.min.css)
00:51:23	204866/204866	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2232042-6401b6ac-962ab6d75f9cef9c;gz%22	https://bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900.eot	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900.eot	(from https://bridgetrade.co.uk/assets/css/vendor/icons-fa.min.css)
00:51:24	204866/204866	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2232042-6401b6ac-f0564e7d2dab4386;gz%22	https://bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900d41d.eot?	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900d41dd41d.eot	(from https://bridgetrade.co.uk/assets/css/vendor/icons-fa.min.css)
00:51:24	80328/80328	---M--	200	added ('OK')	font/woff2	etag:%22139c8-6401b6ac-8cd268d309d66ea3;;;%22	https://bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900.woff2	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900.woff2	(from https://bridgetrade.co.uk/assets/css/vendor/icons-fa.min.css)
00:51:26	204580/204580	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2231f24-6401b6ac-3d952059e0310d8b;gz%22	https://bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900.ttf	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900.ttf	(from https://bridgetrade.co.uk/assets/css/vendor/icons-fa.min.css)
00:51:26	104252/104252	---M--	200	added ('OK')	application/font-woff	etag:%221973c-6401b6ac-9217d81f222af00c;;;%22	https://bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900.woff	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900.woff	(from https://bridgetrade.co.uk/assets/css/vendor/icons-fa.min.css)
00:51:27	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-6401b6ac-e3257f72bac03aaa;gz%22	https://bridgetrade.co.uk/assets/fonts/gallery/Galleryd641.eot?n1z373	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/gallery/Galleryd641d641.eot	(from https://bridgetrade.co.uk/assets/css/vendor/gallery.min.css)
00:51:27	910710/910710	---M-Z	200	added ('OK')	image/svg+xml	etag:%22de576-6401b6ac-7f20ef28912699b8;gz%22	https://bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900.svg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/icons-fa/fa-solid-900.svg	(from https://bridgetrade.co.uk/assets/css/vendor/icons-fa.min.css)
00:51:28	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-6401b6ac-ee93731af118d2c6;gz%22	https://bridgetrade.co.uk/assets/fonts/gallery/Galleryd41d.eot?	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/gallery/Galleryd41dd41d.eot	(from https://bridgetrade.co.uk/assets/css/vendor/gallery.min.css)
00:51:28	3956/3956	---M--	200	added ('OK')	application/font-woff	etag:%22f74-6401b6ac-68584ab6f5db0668;;;%22	https://bridgetrade.co.uk/assets/fonts/gallery/Galleryd641.woff?n1z373	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/gallery/Galleryd641d641.woff	(from https://bridgetrade.co.uk/assets/css/vendor/gallery.min.css)
00:51:28	3880/3880	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f28-6401b6ac-4049d798bd3de034;gz%22	https://bridgetrade.co.uk/assets/fonts/gallery/Galleryd641.ttf?n1z373	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/gallery/Galleryd641d641.ttf	(from https://bridgetrade.co.uk/assets/css/vendor/gallery.min.css)
00:51:29	8431/8431	---M-Z	200	added ('OK')	image/svg+xml	etag:%2220ef-6401b6ac-363ed90a10977858;gz%22	https://bridgetrade.co.uk/assets/fonts/gallery/Galleryd641.svg?n1z373	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/fonts/gallery/Galleryd641d641.svg	(from https://bridgetrade.co.uk/assets/css/vendor/gallery.min.css)
00:51:29	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-6401b6ac-e9e676ce0f8987a6;;;%22	https://bridgetrade.co.uk/assets/images/loading.gif	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/loading.gif	(from https://bridgetrade.co.uk/assets/css/vendor/gallery.min.css)
00:51:31	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-bcd52204754b613e;gz%22	https://bridgetrade.co.uk/our-financial-strength.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/our-financial-strength.html	(from https://bridgetrade.co.uk/wealth-planning.html)
00:51:32	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-7ff217925362cbc;gz%22	https://bridgetrade.co.uk/social-event.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/social-event.html	(from https://bridgetrade.co.uk/wealth-planning.html)
00:51:33	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-37b6d44b04d71c0a;gz%22	https://bridgetrade.co.uk/environmental-report.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/environmental-report.html	(from https://bridgetrade.co.uk/wealth-planning.html)
00:51:33	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ad-e1b46995b4c0219c;gz%22	https://bridgetrade.co.uk/wealth-management.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/wealth-management.html	(from https://bridgetrade.co.uk/wealth-planning.html)
00:51:33	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-946b6803ac0aeda7;gz%22	https://bridgetrade.co.uk/financial-advisory.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/financial-advisory.html	(from https://bridgetrade.co.uk/wealth-planning.html)
00:51:34	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ad-26a5a3c211237a8e;gz%22	https://bridgetrade.co.uk/trust-fiduciary.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/trust-fiduciary.html	(from https://bridgetrade.co.uk/wealth-planning.html)
00:51:34	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-8148402e10f517dc;gz%22	https://bridgetrade.co.uk/ESG-investing.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/ESG-investing.html	(from https://bridgetrade.co.uk/wealth-planning.html)
00:51:35	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ad-6d11bd0bc7becf8b;gz%22	https://bridgetrade.co.uk/v.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/v.html	(from https://bridgetrade.co.uk/wealth-planning.html)
00:51:35	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-6838b9f9d73e435c;gz%22	https://bridgetrade.co.uk/private-wealth-services.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/private-wealth-services.html	(from https://bridgetrade.co.uk/trust-and-fiduciary.html)
00:51:36	118668/118668	---M--	200	added ('OK')	image/png	etag:%221cf8c-6401b6ac-828ac84449b66ad4;;;%22	https://bridgetrade.co.uk/assets/images/logom.png	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/logom.png	(from https://bridgetrade.co.uk/trust-and-fiduciary.html)
00:51:37	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-2f86a5709bebdf4c;gz%22	https://bridgetrade.co.uk/banking-and-custody.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/banking-and-custody.html	(from https://bridgetrade.co.uk/trust-and-fiduciary.html)
00:51:37	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-f421c0f9043a420b;gz%22	https://bridgetrade.co.uk/careers-2.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/careers-2.html	(from https://bridgetrade.co.uk/trust-and-fiduciary.html)
00:51:38	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-97b654e21c9b9f77;gz%22	https://bridgetrade.co.uk/social-media.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/social-media.html	(from https://bridgetrade.co.uk/trust-and-fiduciary.html)
00:51:39	153696/153696	---M--	200	added ('OK')	image/jpeg	etag:%2225860-6401b6ac-ed5e12a29e31e3c;;;%22	https://bridgetrade.co.uk/assets/images/investing-1.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/investing-1.jpg	(from https://bridgetrade.co.uk/investments-management.html)
00:51:41	246470/246470	---M--	200	added ('OK')	image/jpeg	etag:%223c2c6-6401b6ac-a977793cff27ca8a;;;%22	https://bridgetrade.co.uk/assets/images/fiduciary-3.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/fiduciary-3.jpg	(from https://bridgetrade.co.uk/esg-responsible-investing.html)
00:51:43	119521/119521	---M--	200	added ('OK')	image/jpeg	etag:%221d2e1-6401b6ac-f2b685373c05298c;;;%22	https://bridgetrade.co.uk/assets/images/bgg-1.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/bgg-1.jpg	(from https://bridgetrade.co.uk/private-banking.html)
00:51:43	160247/160247	---M--	200	added ('OK')	image/jpeg	etag:%22271f7-6401b6ac-37a9bc82252a7459;;;%22	https://bridgetrade.co.uk/assets/images/bgg-wide.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/bgg-wide.jpg	(from https://bridgetrade.co.uk/private-banking.html)
00:51:43	712/712	---M-Z	200	added ('OK')	text/html	etag:%222c8-6401b6ac-4c5a6af766fde089;gz%22	https://bridgetrade.co.uk/home/index.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/home/index.html	(from https://bridgetrade.co.uk/private-banking.html)
00:54:45	39476/39476	---M-Z	200	added ('OK')	text/html	etag:%229a34-6401b6ac-49073c0bb4165a64;gz%22	https://bridgetrade.co.uk/disability-individuals.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/disability-individuals.html	(from https://bridgetrade.co.uk/home.html)
01:01:18	36840/36840	---M-Z	200	added ('OK')	text/html	etag:%228fe8-6401b6ac-3ab0df9877efc70;gz%22	https://bridgetrade.co.uk/part-text-block.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/part-text-block.html	(from https://bridgetrade.co.uk/pwmloans.html)
01:01:19	45603/45603	---M-Z	200	added ('OK')	text/html	etag:%22b223-6401b6ac-ba6321c787f2590c;gz%22	https://bridgetrade.co.uk/part-card.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/part-card.html	(from https://bridgetrade.co.uk/pwmloans.html)
01:01:19	39544/39544	---M-Z	200	added ('OK')	text/html	etag:%229a78-6401b6ac-cc6e886828b47189;gz%22	https://bridgetrade.co.uk/part-image-gallery.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/part-image-gallery.html	(from https://bridgetrade.co.uk/pwmloans.html)
01:01:20	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-19ed67db9a75b8b4;gz%22	https://bridgetrade.co.uk/part-image-block.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/part-image-block.html	(from https://bridgetrade.co.uk/pwmloans.html)
01:01:21	41148/41148	---M-Z	200	added ('OK')	text/html	etag:%22a0bc-6401b6ac-5f8b649562d7021b;gz%22	https://bridgetrade.co.uk/part-video-gallery.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/part-video-gallery.html	(from https://bridgetrade.co.uk/pwmloans.html)
01:01:21	46653/46653	---M-Z	200	added ('OK')	text/html	etag:%22b63d-6401b6ac-1c292467dd64906a;gz%22	https://bridgetrade.co.uk/part-person.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/part-person.html	(from https://bridgetrade.co.uk/pwmloans.html)
01:01:22	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-3f0d5e0b8bb4e5b5;gz%22	https://bridgetrade.co.uk/part-carousel.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/part-carousel.html	(from https://bridgetrade.co.uk/pwmloans.html)
01:01:22	33941/33941	---M-Z	200	added ('OK')	text/html	etag:%228495-6401b6ac-627ce7a736c24470;gz%22	https://bridgetrade.co.uk/part-counter.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/part-counter.html	(from https://bridgetrade.co.uk/pwmloans.html)
01:01:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Mar%202023%2023:59:20%20GMT	https://apps.elfsight.com/p/platform.js	C:/My%20Web%20Sites/hamsa/apps.elfsight.com/p/platform.97.delayed	(from https://bridgetrade.co.uk/forex.html)
01:01:28	49146/49146	---MCZ	200	added ('OK')	application/javascript	etag:W/%225eef09cac443732629ac61c8e1a8032d%22	https://static.elfsight.com/platform/platform.js	C:/My%20Web%20Sites/hamsa/static.elfsight.com/platform/platform.js	(from https://bridgetrade.co.uk/forex.html)
01:01:29	3933811/3933811	---M--	200	added ('OK')	image/jpeg	etag:%223c0673-6401b6ac-4c2785703008e5d8;;;%22	https://bridgetrade.co.uk/assets/images/loanss-1.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/loanss-1.jpg	(from https://bridgetrade.co.uk/pwmloans.html)
01:01:29	4112893/4112893	---M--	200	added ('OK')	image/jpeg	etag:%223ec1fd-6401b6ac-4badbcb6056ea220;;;%22	https://bridgetrade.co.uk/assets/images/bg-wide34.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/bg-wide34.jpg	(from https://bridgetrade.co.uk/pwmloans.html)
01:01:30	217409/217409	---M-Z	200	added ('OK')	application/x-javascript	etag:%2235141-6401b6ac-e44a828236b803f1;gz%22	https://bridgetrade.co.uk/quantifycrypto.com/widgets/marquee/js/qc-price-ticker-widget.js	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/quantifycrypto.com/widgets/marquee/js/qc-price-ticker-widget.js	(from https://bridgetrade.co.uk/forex.html)
01:01:32	286401/286401	---M-Z	200	added ('OK')	application/x-javascript	etag:%2245ec1-6401b6ac-c9db01307dcd625b;gz%22	https://bridgetrade.co.uk/cdn.jsdelivr.net/gh/dejurin/crypto-converter-widget%401.5.2/dist/latest.min.js	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/cdn.jsdelivr.net/gh/dejurin/crypto-converter-widget@1.5.2/dist/latest.min.js	(from https://bridgetrade.co.uk/forex.html)
01:01:35	1522209/1522209	---MCZ	200	added ('OK')	application/x-javascript	etag:%22173a21-6401b6ac-a635bf48b4e45722;gz%22	https://bridgetrade.co.uk/quantifycrypto.com/widgets/grid/js/qc-grid-widget.js	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/quantifycrypto.com/widgets/grid/js/qc-grid-widget.js	(from https://bridgetrade.co.uk/forex.html)
01:01:36	7658/7658	---M-Z	200	added ('OK')	application/x-javascript	etag:%221dea-6401b6ad-92ce0e97361e9e34;gz%22	https://bridgetrade.co.uk/www.cashbackforex.com/Content/remote/remote-widgets.js	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/www.cashbackforex.com/Content/remote/remote-widgets.js	(from https://bridgetrade.co.uk/forex.html)
01:01:36	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63978ef2-272a3bd9412939b5;gz%22	https://bridgetrade.co.uk/assets/images/step1.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/step1.jpg	(from https://bridgetrade.co.uk/subscriptiontrade.html)
01:01:37	50237/50237	---M--	200	added ('OK')	image/jpeg	etag:%22c43d-6401b6ac-c792a146157a7abd;;;%22	https://bridgetrade.co.uk/assets/images/Step2.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/Step2.jpg	(from https://bridgetrade.co.uk/subscriptiontrade.html)
01:01:39	42748/42748	---M--	200	added ('OK')	image/jpeg	etag:%22a6fc-6401b6ac-7fb41fff01f28241;;;%22	https://bridgetrade.co.uk/assets/images/Step3.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/Step3.jpg	(from https://bridgetrade.co.uk/subscriptiontrade.html)
01:01:39	50155/50155	---M--	200	added ('OK')	image/jpeg	etag:%22c3eb-6401b6ac-5311d63312638a48;;;%22	https://bridgetrade.co.uk/assets/images/metatrader.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/metatrader.jpg	(from https://bridgetrade.co.uk/subscriptiontrade.html)
01:01:41	47246/47246	---M--	200	added ('OK')	image/jpeg	etag:%22b88e-6401b6ac-a1b3ce881e4fd902;;;%22	https://bridgetrade.co.uk/assets/images/financial-1.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/financial-1.jpg	(from https://bridgetrade.co.uk/financial-information.html)
01:01:41	121687/121687	---M--	200	added ('OK')	image/jpeg	etag:%221db57-6401b6ac-98dcf1178098cde9;;;%22	https://bridgetrade.co.uk/assets/images/career-1.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/career-1.jpg	(from https://bridgetrade.co.uk/Careers.html)
01:01:42	41649/41649	---M-Z	200	added ('OK')	text/html	etag:%22a2b1-6401b6ac-19db216686599bbc;gz%22	https://bridgetrade.co.uk/about-us-2.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/about-us-2.html	(from https://bridgetrade.co.uk/Environmental-social-governance.html)
01:01:42	40531/40531	---M-Z	200	added ('OK')	text/html	etag:%229e53-6401b6ac-d9cd8f8ba7112e7d;gz%22	https://bridgetrade.co.uk/Social-Media-Guidelines-2.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/Social-Media-Guidelines-2.html	(from https://bridgetrade.co.uk/Environmental-social-governance.html)
01:01:42	290445/290445	---M--	200	added ('OK')	image/jpeg	etag:%2246e8d-6401b6ac-4568ea22d50244fa;;;%22	https://bridgetrade.co.uk/assets/images/esgg-67.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/esgg-67.jpg	(from https://bridgetrade.co.uk/Environmental-social-governance.html)
01:01:44	2638646/2638646	---M--	200	added ('OK')	image/jpeg	etag:%22284336-6401b6ac-eb7e099fd889718a;;;%22	https://bridgetrade.co.uk/assets/images/esgg-3.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/esgg-3.jpg	(from https://bridgetrade.co.uk/Environmental-social-governance.html)
01:01:44	1621/1621	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Mar%202023%2023:59:39%20GMT	https://www.gstatic.com/recaptcha/releases/CHIHFAf1bjFPOjwwi5Xa4cWR/recaptcha__en.js	C:/My%20Web%20Sites/hamsa/www.gstatic.com/recaptcha/releases/CHIHFAf1bjFPOjwwi5Xa4cWR/recaptcha__en.a7.delayed	(from https://bridgetrade.co.uk/www.google.com/recaptcha/api9516.js?render=6Lf-NwEVAAAAAPo_wwOYxFW18D9_EKvwxJxeyUx7)
01:01:45	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-b1ba0950c64799d4;gz%22	https://bridgetrade.co.uk/popper.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/popper.html	(from https://bridgetrade.co.uk/assets/js/vendor/bootstrap.min.js)
01:01:46	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-60f0a8bb8939b422;gz%22	https://bridgetrade.co.uk/GET.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/GET.html	(from https://bridgetrade.co.uk/assets/js/vendor/ponyfill.min.js)
01:01:46	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ad-f40012aa28522f4c;gz%22	https://bridgetrade.co.uk/Trident/index.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/Trident/index.html	(from https://bridgetrade.co.uk/assets/js/vendor/slider.min.js)
01:01:46	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-9d2fa4fda0689e9c;gz%22	https://bridgetrade.co.uk/Edge/index.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/Edge/index.html	(from https://bridgetrade.co.uk/assets/js/vendor/slider.min.js)
01:01:47	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-b749acf2834e9542;gz%22	https://bridgetrade.co.uk/Gecko/index.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/Gecko/index.html	(from https://bridgetrade.co.uk/assets/js/vendor/slider.min.js)
01:01:47	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-f2e14f555df50d43;gz%22	https://bridgetrade.co.uk/Firefox/index.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/Firefox/index.html	(from https://bridgetrade.co.uk/assets/js/vendor/slider.min.js)
01:01:48	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ad-8f5f55f479f63513;gz%22	https://bridgetrade.co.uk/Version/index.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/Version/index.html	(from https://bridgetrade.co.uk/assets/js/vendor/slider.min.js)
01:01:48	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63978ef2-272a3bd9412939b5;gz%22	https://bridgetrade.co.uk/version/index-2.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/version/index-2.html	(from https://bridgetrade.co.uk/assets/js/vendor/slider.min.js)
01:01:49	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-62edfe10a7dfc15c;gz%22	https://bridgetrade.co.uk/dist/index.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/dist/index.html	(from https://bridgetrade.co.uk/assets/js/vendor/animation.min.js)
01:01:50	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-929a16b69eaa6ece;gz%22	https://bridgetrade.co.uk/bar.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/bar.html	(from https://bridgetrade.co.uk/assets/js/vendor/cookie-notice.min.js)
01:01:51	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-246d9085c7663449;gz%22	https://bridgetrade.co.uk/modal.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/modal.html	(from https://bridgetrade.co.uk/assets/js/vendor/cookie-notice.min.js)
01:01:52	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-88f75f7efed5a1dc;gz%22	https://bridgetrade.co.uk/category.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/category.html	(from https://bridgetrade.co.uk/assets/js/vendor/cookie-notice.min.js)
01:01:52	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-6401b6ac-9ff0b6f2be36e33d;gz%22	https://bridgetrade.co.uk/Error%20pJS%20-%20No%20image.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/Error%20pJS%20-%20No%20image.html	(from https://bridgetrade.co.uk/assets/js/vendor/particles.min.js)
01:02:02	7836/7836	---M-Z	200	added ('OK')	text/css	etag:%221e9c-6401b6ac-c9b950a04faa488;gz%22	https://bridgetrade.co.uk/assets/css/vendor/cookie-notice.min.css	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/css/vendor/cookie-notice.min.css	(from https://bridgetrade.co.uk/home.html)
01:02:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-63978ef2-272a3bd9412939b5;gz%22	https://bridgetrade.co.uk/working-with-an-advisor.html	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/working-with-an-advisor.html	(from https://bridgetrade.co.uk/wealth-planning.html)
01:02:05	184355/184355	---M--	200	added ('OK')	image/jpeg	etag:%222d023-6401b6ac-747186b27e65f231;;;%22	https://bridgetrade.co.uk/assets/images/bank-2.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/bank-2.jpg	(from https://bridgetrade.co.uk/private-banking.html)
01:02:06	306031/306031	---M--	200	added ('OK')	image/jpeg	etag:%224ab6f-6401b6ac-8291d31652668070;;;%22	https://bridgetrade.co.uk/assets/images/bank-1.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/bank-1.jpg	(from https://bridgetrade.co.uk/private-banking.html)
01:02:07	115847/115847	---M--	200	added ('OK')	image/jpeg	etag:%221c487-6401b6ac-cacbfa81d6fceed1;;;%22	https://bridgetrade.co.uk/assets/images/bank-3.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/bank-3.jpg	(from https://bridgetrade.co.uk/private-banking.html)
01:02:08	131966/131966	---M--	200	added ('OK')	image/jpeg	etag:%222037e-6401b6ac-332430f73dffe849;;;%22	https://bridgetrade.co.uk/assets/images/insurance-1.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/insurance-1.jpg	(from https://bridgetrade.co.uk/whole-life-insurance.html)
01:02:08	87264/87264	---M--	200	added ('OK')	image/jpeg	etag:%22154e0-6401b6ac-a71ba18e70cb2f68;;;%22	https://bridgetrade.co.uk/assets/images/insurance-2.jpg	C:/My%20Web%20Sites/hamsa/bridgetrade.co.uk/assets/images/insurance-2.jpg	(from https://bridgetrade.co.uk/universal-life-insurance.html)
